accepted_name,max_ma,min_ma,ref_author,ref_pubyr,phylum,class,order,family,genus,abund_value,lng,lat,occurrence_comments,collection_name,collection_subset,collection_aka,cc,formation,stratcomments,environment,collectors,taxonomy_comments,primary_reference
Proetus (Coniproetus) irroratus,410.8,407.6,Chatterton et al.,1979,Arthropoda,Trilobita,Proetida,Proetidae,Coniproetus,4,148.949997,-32.583332,,Wellington Caves (M823),,,AU,Garra,"As do Lenz and Johnson (1985, ref.s 7167,7168), these authors interpret the formation as spanning Lochkovian to Pragian (specifically late Lochkovian to middle Pragian), based mainly on conodonts. As with the Lenz and Johnson brachiopods, the material here seems to be largely from the middle third. Strusz et al. (1999--PBDB ref.7152) conclude, based on brachiopods, that the material reported here is Pragian. Farrell (1992--PBDB ref. 7169), after studying the Garra in the type area to the south, concludes that the formation is diachronous, being younger here in the Wellington area, mainly Pragian sulcatus Zone, and late Lochkovian in the type area.",shallow subtidal indet.,,,
Proetus (Coniproetus) irroratus,410.8,407.6,Chatterton et al.,1979,Arthropoda,Trilobita,Proetida,Proetidae,Coniproetus,5,148.949997,-32.583332,,Wellington Caves (M824),,,AU,Garra,"As do Lenz and Johnson (1985, ref.s 7167,7168), these authors interpret the formation as spanning Lochkovian to Pragian (specifically late Lochkovian to middle Pragian), based mainly on conodonts. As with the Lenz and Johnson brachiopods, the material here seems to be largely from the middle third. Strusz et al. (1999--PBDB ref.7152) conclude, based on brachiopods, that the material reported here is Pragian. Farrell (1992--PBDB ref. 7169), after studying the Garra in the type area to the south, concludes that the formation is diachronous, being younger here in the Wellington area, mainly Pragian sulcatus Zone, and late Lochkovian in the type area.",shallow subtidal indet.,,,
Proetus (Coniproetus) irroratus,410.8,407.6,Chatterton et al.,1979,Arthropoda,Trilobita,Proetida,Proetidae,Coniproetus,3,148.949997,-32.583332,,Wellington Caves (M825),,,AU,Garra,"As do Lenz and Johnson (1985, ref.s 7167,7168), these authors interpret the formation as spanning Lochkovian to Pragian (specifically late Lochkovian to middle Pragian), based mainly on conodonts. As with the Lenz and Johnson brachiopods, the material here seems to be largely from the middle third. Strusz et al. (1999--PBDB ref.7152) conclude, based on brachiopods, that the material reported here is Pragian. Farrell (1992--PBDB ref. 7169), after studying the Garra in the type area to the south, concludes that the formation is diachronous, being younger here in the Wellington area, mainly Pragian sulcatus Zone, and late Lochkovian in the type area.",shallow subtidal indet.,,,
Proetus (Coniproetus) irroratus,410.8,407.6,Chatterton et al.,1979,Arthropoda,Trilobita,Proetida,Proetidae,Coniproetus,9,148.949997,-32.583332,,Wellington Caves (M826),,,AU,Garra,"As do Lenz and Johnson (1985, ref.s 7167,7168), these authors interpret the formation as spanning Lochkovian to Pragian (specifically late Lochkovian to middle Pragian), based mainly on conodonts. As with the Lenz and Johnson brachiopods, the material here seems to be largely from the middle third. Strusz et al. (1999--PBDB ref.7152) conclude, based on brachiopods, that the material reported here is Pragian. Farrell (1992--PBDB ref. 7169), after studying the Garra in the type area to the south, concludes that the formation is diachronous, being younger here in the Wellington area, mainly Pragian sulcatus Zone, and late Lochkovian in the type area.",shallow subtidal indet.,,,
Proetus (Coniproetus) irroratus,410.8,407.6,Chatterton et al.,1979,Arthropoda,Trilobita,Proetida,Proetidae,Coniproetus,4,148.949997,-32.583332,,Wellington Caves (M827),,,AU,Garra,"As do Lenz and Johnson (1985, ref.s 7167,7168), these authors interpret the formation as spanning Lochkovian to Pragian (specifically late Lochkovian to middle Pragian), based mainly on conodonts. As with the Lenz and Johnson brachiopods, the material here seems to be largely from the middle third. Strusz et al. (1999--PBDB ref.7152) conclude, based on brachiopods, that the material reported here is Pragian. Farrell (1992--PBDB ref. 7169), after studying the Garra in the type area to the south, concludes that the formation is diachronous, being younger here in the Wellington area, mainly Pragian sulcatus Zone, and late Lochkovian in the type area.",shallow subtidal indet.,,,
Proetus (Coniproetus) irroratus,410.8,407.6,Chatterton et al.,1979,Arthropoda,Trilobita,Proetida,Proetidae,Coniproetus,7,148.949997,-32.583332,,Wellington Caves (M828),,,AU,Garra,"As do Lenz and Johnson (1985, ref.s 7167,7168), these authors interpret the formation as spanning Lochkovian to Pragian (specifically late Lochkovian to middle Pragian), based mainly on conodonts. As with the Lenz and Johnson brachiopods, the material here seems to be largely from the middle third. Strusz et al. (1999--PBDB ref.7152) conclude, based on brachiopods, that the material reported here is Pragian. Farrell (1992--PBDB ref. 7169), after studying the Garra in the type area to the south, concludes that the formation is diachronous, being younger here in the Wellington area, mainly Pragian sulcatus Zone, and late Lochkovian in the type area.",shallow subtidal indet.,,,
Proetus (Coniproetus) irroratus,410.8,407.6,Chatterton et al.,1979,Arthropoda,Trilobita,Proetida,Proetidae,Coniproetus,18,148.949997,-32.583332,,Wellington Caves (M829),,,AU,Garra,"As do Lenz and Johnson (1985, ref.s 7167,7168), these authors interpret the formation as spanning Lochkovian to Pragian (specifically late Lochkovian to middle Pragian), based mainly on conodonts. As with the Lenz and Johnson brachiopods, the material here seems to be largely from the middle third. Strusz et al. (1999--PBDB ref.7152) conclude, based on brachiopods, that the material reported here is Pragian. Farrell (1992--PBDB ref. 7169), after studying the Garra in the type area to the south, concludes that the formation is diachronous, being younger here in the Wellington area, mainly Pragian sulcatus Zone, and late Lochkovian in the type area.",shallow subtidal indet.,,,
Proetus (Coniproetus) irroratus,410.8,407.6,Chatterton et al.,1979,Arthropoda,Trilobita,Proetida,Proetidae,Coniproetus,22,148.949997,-32.583332,,Wellington Caves (M830),,,AU,Garra,"As do Lenz and Johnson (1985, ref.s 7167,7168), these authors interpret the formation as spanning Lochkovian to Pragian (specifically late Lochkovian to middle Pragian), based mainly on conodonts. As with the Lenz and Johnson brachiopods, the material here seems to be largely from the middle third. Strusz et al. (1999--PBDB ref.7152) conclude, based on brachiopods, that the material reported here is Pragian. Farrell (1992--PBDB ref. 7169), after studying the Garra in the type area to the south, concludes that the formation is diachronous, being younger here in the Wellington area, mainly Pragian sulcatus Zone, and late Lochkovian in the type area.",shallow subtidal indet.,,,
Proetus (Coniproetus) irroratus,410.8,407.6,Chatterton et al.,1979,Arthropoda,Trilobita,Proetida,Proetidae,Coniproetus,2,148.949997,-32.583332,,Wellington Caves (M831),,,AU,Garra,"As do Lenz and Johnson (1985, ref.s 7167,7168), these authors interpret the formation as spanning Lochkovian to Pragian (specifically late Lochkovian to middle Pragian), based mainly on conodonts. As with the Lenz and Johnson brachiopods, the material here seems to be largely from the middle third. Strusz et al. (1999--PBDB ref.7152) conclude, based on brachiopods, that the material reported here is Pragian. Farrell (1992--PBDB ref. 7169), after studying the Garra in the type area to the south, concludes that the formation is diachronous, being younger here in the Wellington area, mainly Pragian sulcatus Zone, and late Lochkovian in the type area.",shallow subtidal indet.,,,
Proetus (Coniproetus) irroratus,410.8,407.6,Chatterton et al.,1979,Arthropoda,Trilobita,Proetida,Proetidae,Coniproetus,19,148.949997,-32.583332,,Wellington Caves (M832),,,AU,Garra,"As do Lenz and Johnson (1985, ref.s 7167,7168), these authors interpret the formation as spanning Lochkovian to Pragian (specifically late Lochkovian to middle Pragian), based mainly on conodonts. As with the Lenz and Johnson brachiopods, the material here seems to be largely from the middle third. Strusz et al. (1999--PBDB ref.7152) conclude, based on brachiopods, that the material reported here is Pragian. Farrell (1992--PBDB ref. 7169), after studying the Garra in the type area to the south, concludes that the formation is diachronous, being younger here in the Wellington area, mainly Pragian sulcatus Zone, and late Lochkovian in the type area.",shallow subtidal indet.,,,
Proetus (Coniproetus) irroratus,410.8,407.6,Chatterton et al.,1979,Arthropoda,Trilobita,Proetida,Proetidae,Coniproetus,20,148.949997,-32.583332,,Wellington Caves (M833),,,AU,Garra,"As do Lenz and Johnson (1985, ref.s 7167,7168), these authors interpret the formation as spanning Lochkovian to Pragian (specifically late Lochkovian to middle Pragian), based mainly on conodonts. As with the Lenz and Johnson brachiopods, the material here seems to be largely from the middle third. Strusz et al. (1999--PBDB ref.7152) conclude, based on brachiopods, that the material reported here is Pragian. Farrell (1992--PBDB ref. 7169), after studying the Garra in the type area to the south, concludes that the formation is diachronous, being younger here in the Wellington area, mainly Pragian sulcatus Zone, and late Lochkovian in the type area.",shallow subtidal indet.,,,
Proetus (Coniproetus) irroratus,410.8,407.6,Chatterton et al.,1979,Arthropoda,Trilobita,Proetida,Proetidae,Coniproetus,4,148.949997,-32.583332,,Wellington Caves (M834),,,AU,Garra,"As do Lenz and Johnson (1985, ref.s 7167,7168), these authors interpret the formation as spanning Lochkovian to Pragian (specifically late Lochkovian to middle Pragian), based mainly on conodonts. As with the Lenz and Johnson brachiopods, the material here seems to be largely from the middle third. Strusz et al. (1999--PBDB ref.7152) conclude, based on brachiopods, that the material reported here is Pragian. Farrell (1992--PBDB ref. 7169), after studying the Garra in the type area to the south, concludes that the formation is diachronous, being younger here in the Wellington area, mainly Pragian sulcatus Zone, and late Lochkovian in the type area.",shallow subtidal indet.,,,
Proetus (Coniproetus) irroratus,410.8,407.6,Chatterton et al.,1979,Arthropoda,Trilobita,Proetida,Proetidae,Coniproetus,1,148.949997,-32.583332,,Wellington Caves (M835),,,AU,Garra,"As do Lenz and Johnson (1985, ref.s 7167,7168), these authors interpret the formation as spanning Lochkovian to Pragian (specifically late Lochkovian to middle Pragian), based mainly on conodonts. As with the Lenz and Johnson brachiopods, the material here seems to be largely from the middle third. Strusz et al. (1999--PBDB ref.7152) conclude, based on brachiopods, that the material reported here is Pragian. Farrell (1992--PBDB ref. 7169), after studying the Garra in the type area to the south, concludes that the formation is diachronous, being younger here in the Wellington area, mainly Pragian sulcatus Zone, and late Lochkovian in the type area.",shallow subtidal indet.,,,
Proetus (Coniproetus) irroratus,410.8,407.6,Chatterton et al.,1979,Arthropoda,Trilobita,Proetida,Proetidae,Coniproetus,5,148.949997,-32.583332,,Wellington Caves (M837),,,AU,Garra,"As do Lenz and Johnson (1985, ref.s 7167,7168), these authors interpret the formation as spanning Lochkovian to Pragian (specifically late Lochkovian to middle Pragian), based mainly on conodonts. As with the Lenz and Johnson brachiopods, the material here seems to be largely from the middle third. Strusz et al. (1999--PBDB ref.7152) conclude, based on brachiopods, that the material reported here is Pragian. Farrell (1992--PBDB ref. 7169), after studying the Garra in the type area to the south, concludes that the formation is diachronous, being younger here in the Wellington area, mainly Pragian sulcatus Zone, and late Lochkovian in the type area.",shallow subtidal indet.,,,
Proetus (Coniproetus) irroratus,410.8,407.6,Chatterton et al.,1979,Arthropoda,Trilobita,Proetida,Proetidae,Coniproetus,2,148.949997,-32.583332,,Wellington Caves (M838),,,AU,Garra,"As do Lenz and Johnson (1985, ref.s 7167,7168), these authors interpret the formation as spanning Lochkovian to Pragian (specifically late Lochkovian to middle Pragian), based mainly on conodonts. As with the Lenz and Johnson brachiopods, the material here seems to be largely from the middle third. Strusz et al. (1999--PBDB ref.7152) conclude, based on brachiopods, that the material reported here is Pragian. Farrell (1992--PBDB ref. 7169), after studying the Garra in the type area to the south, concludes that the formation is diachronous, being younger here in the Wellington area, mainly Pragian sulcatus Zone, and late Lochkovian in the type area.",shallow subtidal indet.,,,
Proetus (Coniproetus) irroratus,410.8,407.6,Chatterton et al.,1979,Arthropoda,Trilobita,Proetida,Proetidae,Coniproetus,1,148.949997,-32.583332,,Wellington Caves (M840),,,AU,Garra,"As do Lenz and Johnson (1985, ref.s 7167,7168), these authors interpret the formation as spanning Lochkovian to Pragian (specifically late Lochkovian to middle Pragian), based mainly on conodonts. As with the Lenz and Johnson brachiopods, the material here seems to be largely from the middle third. Strusz et al. (1999--PBDB ref.7152) conclude, based on brachiopods, that the material reported here is Pragian. Farrell (1992--PBDB ref. 7169), after studying the Garra in the type area to the south, concludes that the formation is diachronous, being younger here in the Wellington area, mainly Pragian sulcatus Zone, and late Lochkovian in the type area.",shallow subtidal indet.,,,
Proetus (Coniproetus) irroratus,410.8,407.6,Chatterton et al.,1979,Arthropoda,Trilobita,Proetida,Proetidae,Coniproetus,1,148.949997,-32.583332,,Wellington Caves (M841),,,AU,Garra,"As do Lenz and Johnson (1985, ref.s 7167,7168), these authors interpret the formation as spanning Lochkovian to Pragian (specifically late Lochkovian to middle Pragian), based mainly on conodonts. As with the Lenz and Johnson brachiopods, the material here seems to be largely from the middle third. Strusz et al. (1999--PBDB ref.7152) conclude, based on brachiopods, that the material reported here is Pragian. Farrell (1992--PBDB ref. 7169), after studying the Garra in the type area to the south, concludes that the formation is diachronous, being younger here in the Wellington area, mainly Pragian sulcatus Zone, and late Lochkovian in the type area.",shallow subtidal indet.,,,
Proetus (Coniproetus) irroratus,410.8,407.6,Chatterton et al.,1979,Arthropoda,Trilobita,Proetida,Proetidae,Coniproetus,1,148.949997,-32.583332,,Wellington Caves (M843),,,AU,Garra,"As do Lenz and Johnson (1985, ref.s 7167,7168), these authors interpret the formation as spanning Lochkovian to Pragian (specifically late Lochkovian to middle Pragian), based mainly on conodonts. As with the Lenz and Johnson brachiopods, the material here seems to be largely from the middle third. Strusz et al. (1999--PBDB ref.7152) conclude, based on brachiopods, that the material reported here is Pragian. Farrell (1992--PBDB ref. 7169), after studying the Garra in the type area to the south, concludes that the formation is diachronous, being younger here in the Wellington area, mainly Pragian sulcatus Zone, and late Lochkovian in the type area.",shallow subtidal indet.,,,
